label,text,clean_text,category
1,因为电视剧去看了小说在星空卫视看电视剧，因为米仓凉子的决绝而喜欢这部剧，人性的刻画让人战栗而小说，更为压抑和直接看到最后，原来电视剧的色调还是有很多改动的，安岛的爱，原子后来的复仇，都带给人无限希望，而小说，则是把这一切不切实际的幻想一一击碎，有的是，不过人心的贪婪与利益的挣扎原子最后的“救命！”，收尾短促有力，也延续了松本清张的灰色基调，破碎的，不甘的，真实的，残忍的,因为 电视剧 小说 星空 卫视 电视剧 因为 米仓 凉子 决绝 喜欢 这部 人性 刻画 战栗 小说 更为 压抑 直接 看到 最后 原来 电视剧 色调 还是 很多 改动 安岛 原子 后来 复仇 带给 无限 希望 小说 一切 不切实际 幻想 一一 击碎 有的是 不过 人心 贪婪 利益 挣扎 原子 最后 救命 收尾 短促 有力 延续 松本 清张 灰色 基调 破碎 不甘 真实 残忍,Others
0,这点是这机器的最弱之处，就是广大网友反应的安装XP系统非常困难，我也是试了很多XP系统盘，但是都以失败告终，郁闷啊，HP的好多机器都是个样子，看样子只能装个vITSA了，毕竟VISTA是大趋势啊，,这点 机器 最弱 之处 就是 广大 网友 反应 安装 系统 非常 困难 很多 系统盘 但是 失败 告终 郁闷 好多 机器 样子 看样子 只能 装个 毕竟 趋势,Others
0,1、房间里过于奢华的家具不实用，且没有家的温馨 2、睡到凌晨发现有老鼠在放家里爬，打电话给前台要求换房，前台让我自己下楼换房卡，理由是服务员睡觉了 3、调到价位低的房间后，第二天结账还要按照高价位结算，并且对房间发现老鼠一事没有意思的道歉 4、over,过于 奢华 家具 实用 温馨 凌晨 发现 老鼠 家里 打电话 前台 要求 换房 前台 自己 下楼 房卡 理由 服务员 睡觉 调到 价位 第二天 结账 还要 按照 高价位 结算 并且 发现 老鼠 一事 意思 道歉,Hotel
1,订的商务大床房，整体还可以，里面设施虽简单但比较人性化；酒店服务人员态度很好，很热情，就是早餐不是很好吃的。,商务 大床 整体 可以 里面 设施 简单 比较 人性化 服务 人员 态度 热情 就是 早餐 不是 好吃,Hotel
0,附赠的硬盘、原装鼠标、包和内存条都还可以，瑞星杀毒软件的序列号在哪里？？？？看评论回复说是有个刮刮卡，不知道那位大侠在赠品里面见过，我是没找到。,附赠 硬盘 原装 鼠标 内存条 可以 瑞星杀毒软件 序列号 哪里 评论 回复 刮刮卡 知道 那位 大侠 赠品 里面 找到,Others
1,此书印刷也很好，有质量感！内容浅俗易懂，还结合现实生活简扼的分析，古与今的对照，唤醒了中国五千年的史实。读完此书，对昆曲更深的了解，对前人的那种无比的创造力，顶礼膜拜！,此书 印刷 质量 内容 浅俗 易懂 结合 现实生活 简扼的 分析 对照 唤醒 中国 五千年 史实 读完 此书 昆曲 更深 了解 前人 那种 无比 创造力 顶礼膜拜,Book
1,搂着儿子，翻开了这本书。画面浓郁，文字却简单而纯美。看似两棵小小的树，却是生活中的每一个人。儿子是个善良又大度的孩子，但跟小朋友在一起时却难免发生矛盾，读给儿子听不仅仅想让他珍惜友谊善待朋友，同时希望渗透给他，未来的人生中总是会有离别得失，要平和却也要积极的去面对它。多一些宽容多一份拥有，适于渐渐成长的他，也同样适于历经世故的我们！用心去体味，就是一本好书！,儿子 翻开 画面 浓郁 文字 简单 纯美 看似 两棵 小小的 却是 生活 一个 儿子 善良 大度 孩子 小朋友 一起 难免 发生 矛盾 儿子 不仅仅 珍惜 友谊 善待 朋友 同时 希望 渗透 未来 人生 总是 离别 得失 平和 积极 面对 多一些 宽容 多一份 拥有 适于 渐渐 成长 同样 适于 历经 世故 我们 用心 体味 就是 一本 好书,Book
1,"说它是一本推理小说,不如说它是一本悲伤的爱情故事.主人公的平淡生活在车祸后发生了翻天覆地的改变,人生的轨迹在具大的变化中朝着不断的决择前进.在一种失去中决择.我也许从最初开始,主人公注定会失去所有,只是他在坚持,对一种信念的坚持.这本书虽然很平谈,但是不愧为东野大师的作品,只在乎故事的结局,是东野作品最让人期待的地方.推荐《白夜行》,写的很棒.",一本 推理小说 不如说 一本 悲伤 爱情故事 主人公 平淡 生活 车祸 发生 翻天覆地 改变 人生 轨迹 具大 变化 朝着 不断 决择 前进 一种 失去 决择 也许 最初 开始 主人公 注定 失去 所有 只是 坚持 一种 信念 坚持 虽然 很平谈 但是 不愧为 东野 大师 作品 只在乎 故事 结局 东野 作品 最让人 期待 地方 推荐 白夜 行写 很棒,Book
0,无光驱，1G内存太小，vista真烂，开机连我老公这个慢性子的人都受不了，电池太不顶用了，快递也差，说北京24小时送货，实际我等了3天,光驱 内存 太小 真烂 开机 老公 这个 慢性子 受不了 电池 顶用 快递 北京 小时 送货 实际,Others
1,品牌机优势，性价比还可以吧，到目前为至运行还算稳定，可进行并不复杂图形处理。,品牌机 优势 性价比 可以 目前 运行 稳定 进行 复杂 图形处理,Others
1,登狮头山时，突然下起大雨。雨中的阶梯无处躲藏，只好任雨淋湿。这时清楚地听到雨声了，仿佛是拼命在鼓掌。我们总是在舞台下鼓掌，却总是忘记为自己鼓掌。在没有舞台的地方，大地也为自己鼓掌。我们应学习，爬险阶时，常为自己鼓掌。在暗处，给自己一些掌声，在明处，也要为自己鼓掌。非常喜欢，与成与失败，都应该有如此的态度。为有自爱，才能更好的爱人。,狮头山 突然 大雨 雨中 阶梯 无处 躲藏 只好 雨淋 这时 清楚 听到 雨声 仿佛 拼命 鼓掌 我们 总是 舞台 鼓掌 总是 忘记 自己 鼓掌 舞台 地方 大地 自己 鼓掌 我们 学习 爬险阶 时常 自己 鼓掌 暗处 自己 一些 掌声 明处 自己 鼓掌 非常 喜欢 失败 应该 如此 态度 自爱 才能 更好 爱人,Others
1,万豪旗下的酒店，管理不错。酒店环境也很好。,万豪 旗下 管理 不错 环境,Hotel
0,"定的行政房间正对杂物间,们一直敞着,别提多脏乱.要求换房后,房间空调不制冷,冰箱向推土机,要求再换,门口楼道铺了块巨大脏布,因为隔壁在装修,不知携程和这个酒店有什么过节,总感觉是在故意让你难受,另外所有房间的电话没有内线指示,竟让客人用长途打回酒店转接,我靠!还有五星级的小姐怎么那么..真是影响北京市容和奥运的和谐环境,房间的餐厅送餐味道会叫你吐出来的.这是本人目前住过的最让人""难忘的""酒店.这些话本人已经在克制了.",行政 正对 杂物间 一直 敞着 别提 脏乱 要求 换房 空调 制冷 冰箱 推土机 要求 再换 门口 楼道 巨大 脏布 因为 隔壁 装修 不知 携程 这个 什么 过节 感觉 故意 难受 另外 所有 电话 内线 指示 客人 长途 转接 还有 五星级 小姐 怎么 那么 真是 影响 北京 市容 奥运 和谐 环境 餐厅 送餐 味道 吐出来 本人 目前 最让人 难忘 这些 本人 已经 克制,Hotel
1,小玻翻书是一套不错的书。我的儿子现四岁半，认识一些汉字了，自己基本能饶有兴趣地读下来，很有成就感。我悔于给他买的晚了。我觉得这套书更适合3岁左右的孩子，故事情节简单，字少，汉字重复率高，识字读故事一箭双雕。更不错的是这套书有英语释义，家长可以有选择地教孩子一点英语啊。翻翻书，翻开折页孩子可发现新奇的话语和天地，孩子有有兴趣读。,翻书 一套 不错 儿子 四岁 认识 一些 汉字 自己 基本 饶有兴趣 地读 下来 成就感 我悔 觉得 套书 适合 左右 孩子 故事情节 简单 字少 汉字 重复 率高 识字 故事 一箭双雕 不错 套书 英语 释义 家长 可以 选择地 孩子 一点 英语 翻翻 翻开 折页 孩子 发现 新奇 话语 天地 孩子 兴趣,Book
0,9月30日我给朋友（从德国来湖南打算去张家界）预订了2间房1晚，第2天早上结帐时服务员硬说房间少了1个衣架，我朋友只好上去6楼看，结果是服务员数错了。我朋友很生气，说酒店服务员数数都数不清吗？发生这样的事，让客人感觉到很不愉快，同时耽误了客人结帐的时间。,朋友 德国 湖南 打算 张家界 预订 房晚 第天 早上 结帐 服务员 衣架 朋友 只好 上去 结果 服务员 数错 朋友 生气 服务员 数数 数不清 发生 这样 客人 感觉 愉快 同时 耽误 客人 结帐 时间,Hotel
1,上网本中还算不错的配置，2999特价时抢的，这一次是自提的，目前没有看出什么问题，希望能够保持下去。电池大概能维持6个多小时，不是8个小时。屏幕小，但是这是肯定的,上网 本中 不错 配置 特价 一次 自提 目前 看出 什么 问题 希望 能够 保持 下去 电池 大概 维持 小时 不是 小时 屏幕 但是 这是 肯定,Others
0,因为去年住过，感觉房间好像装修过了。但是早餐好像和去年不一样了。我去的时候两个老外去了豪华的餐厅，我被安排在下面。。。 早餐很差。。连沙拉都没有。。如果需要购买好一点的早餐，酒店应该先向顾客说明。,因为 去年 感觉 好像 装修 但是 早餐 好像 去年 一样 时候 两个 老外 豪华 餐厅 安排 下面 早餐 很差 沙拉 如果 需要 购买 一点 早餐 应该 顾客 说明,Hotel
0,"4月5号入住的.真是后悔.虽然是三星,却只是招待所的水准.房间的设施极其陈旧..最要命的是第一天八点多起床后发现竟然没有热水.打到总台总说再等等等.后来干脆说不可能在上午来的热水.真是的!后来到了景区,才发现很多家庭旅馆要好的多,.而且价格便宜.强烈要求携程不要再推荐这个酒店了!",入住 真是 后悔 虽然 三星 只是 招待所 水准 设施 极其 陈旧 要命 第一天 八点 起床 发现 竟然 热水 总台 总说 等等 后来 干脆 可能 上午 热水 真是 后来 景区 发现 很多 家庭旅馆 而且 价格便宜 强烈要求 携程 不要 推荐 这个,Hotel
1,电池６小时续航，不是介绍的８小时．外观不错，2999买的，买后1天怎么就涨价了？这也算是赚钱了？,电池 小时 续航 不是 介绍 小时 外观 不错 后天 怎么 涨价 算是 赚钱,Others
0,没加内存，vista比较慢，ibm XP恢复盘比较难下载！第三方送货挺慢的。,没加 内存 比较慢 恢复 比较 下载 第三方 送货 挺慢,Others
0,酒店太老旧了。走在地板上都有震动的感觉。 厕所内的手纸就一点点。220的价格还不包早餐。 最可气的是刷卡的话还要收2%的手续费，这也就算了。 结帐的时候，服务员竟然说房费加手续费是224.4元，收你225元。 我就觉得奇怪了，就算是四舍五入也不应该进位的。再说我们是刷卡消费，就算是1分钱我们也可以付的。在我们的争辩下她才说那好吧收你224.4元。太过分，随随便便就加收钱。 对庐山宾馆的印象差差差。 建议大家还是选择其他宾馆。反正上面有很多宾馆。价格比这个便宜的也多的是。,太老旧 地板 震动 感觉 厕所 手纸 一点点 价格 不包 早餐 最可气 刷卡 的话 还要 手续费 就算 结帐 时候 服务员 竟然 房费 手续费 觉得 奇怪 就算 四舍五入 应该 进位 再说 我们 刷卡 消费 就算 分钱 我们 可以 我们 争辩 太过分 随随便便 加收 庐山 宾馆 印象 差差 建议 大家 还是 选择 其他 宾馆 反正 上面 很多 宾馆 价格比 这个 便宜,Hotel
0,关于携程：携程在如家的价格谈判能力值得怀疑，这次订的是套房，通过携程订价格289，网上未显示门市价格。到了如家局前店后发现门市价为299元，携程价格仅优惠10元。再后来常州的朋友（就住在如家旁边）告诉我，如果直接预定，能轻松打到240-250的价格折扣。这样我就非常怀疑携程的价格谈判能力了，通过携程预定是为了经济，但拿到的价格之比公开的门市价低10元，根本不具备价格优势，甚至通过当地的朋友都能拿到比携程更便宜的价格，那我们还用携程干什么？ 关于酒店：套房设施太为陈旧，实在与289的价格不符，尤其是一楼客厅的沙发，简直是房间的最大败笔，灰绿色的沙发，实在很像从垃圾堆里检出来的。套房在1层，是上下层的复式结构，上层无窗户，下层有窗户，窗户外1米是一堵高墙，可以依稀透进来一点光线，感觉就是地下室。睡觉前在屋子里拍蚊子，拍死不下20只。住如家住了不少店，这样的房间还是第一次遭遇，出游不想影响心情，所以回来后再投诉，希望如家和携程能有所反馈。,关于 携程 携程 如家 价格 谈判 能力 值得 怀疑 这次 套房 通过 携程 价格 网上 显示 门市 价格 如家局 前店 发现 门市价 为元 携程 价格 优惠 后来 常州 朋友 如家 旁边 告诉 如果 直接 预定 轻松 打到 价格 折扣 这样 非常 怀疑 携程 价格 谈判 能力 通过 携程 预定 为了 经济 拿到 价格 公开 门市价 低元 根本 具备 价格优势 甚至 通过 当地 朋友 拿到 携程 便宜 价格 我们 携程 干什么 关于 套房 设施 太为 陈旧 实在 价格 不符 尤其 一楼 客厅 沙发 简直 最大 败笔 灰绿色 沙发 实在 垃圾堆 里检 出来 套房 下层 复式 结构 上层 窗户 下层 窗户 窗户 外米 一堵 高墙 可以 依稀 透进来 一点 光线 感觉 就是 地下室 睡觉 屋子里 蚊子 拍死 不下 只住 家住 不少 这样 还是 第一次 遭遇 出游 不想 影响 心情 所以 回来 投诉 希望 如家 携程 有所 反馈,Hotel
1,说实话，本来一点也不知道这本书。平时上当当网关注比较多的就是小说与儿童文学。小说是我的最爱，儿童文学是儿子喜欢的。最近，一位朋友推荐了这本书和《念楼学短》。他是一个小学语文老师，教学水平非常高，他说这本书对孩子学习古文有比较大的帮助。每一篇都很短，有利于孩子的学习。六年级的孩子读了以后，都很喜欢。我自己也很喜欢，真的，很不错。自己好象也随着阅读感受着中国优秀古典文学的意境。,说实话 本来 一点 知道 平时 当当网 关注 比较 就是 小说 儿童文学 小说 儿童文学 儿子 喜欢 最近 一位 朋友 推荐 念楼 学短 一个 小学 语文 老师 教学 水平 非常 孩子 学习 古文 比较 帮助 一篇 有利于 孩子 学习 六年级 孩子 以后 喜欢 自己 喜欢 真的 不错 自己 好象 随着 阅读 感受 中国 优秀 古典文学 意境,Book
1,性价比高，模具很适合女性，选用酒红色。搭配的很不错！硬件的搭配上也比较平衡！,性价比 模具 适合 女性 选用 红色 搭配 不错 硬件 搭配 比较 平衡,Others
0,"这本书我从10月3日下的定单,到现在都没有拿到书,投诉过几次,开始的时候客服还给我回过信,后来就没音讯了,我觉得在这个竞争激烈的时代,如果这样做客服的话,势必会被淘汰掉,在我已经失去信心再投诉的时候,今天又收到当当发给我的邮件,让我来评论,眼不见心不烦,既然邀请我了,我就不得不说几句了.",定单 现在 拿到 投诉 几次 开始 时候 客服 还给 回过 后来 音讯 觉得 这个 竞争 激烈 时代 如果 这样 做客 的话 势必会 淘汰 已经 失去 信心 投诉 时候 今天 收到 当当 发给 邮件 评论 眼不见 心不烦 既然 邀请 不得不 几句,Book
1,我是在去面试的公司读到这本书的，当时直接感到惊为天“书”，不是因为难读，而是因为自己竟然能读明白。那种感觉好像自己已经进入了财报的大门，一切都等我去发掘。我是学新闻的人，经济新闻是很难的一块。但是刘顺仁先生的文章写得通俗易懂不说，还能透着深意，特别还强调“品质、勇气与责任”，是国内的此类书籍少有的。因此决定看完给爸爸看。哈哈推荐哈！,面试 公司 读到 当时 直接 感到 惊为 天书 不是 因为 难读 而是 因为 自己 竟然 明白 那种 感觉 好像 自己 已经 进入 财报 大门 一切 发掘 新闻 经济 新闻 一块 但是 刘顺仁 先生 文章 写得 通俗易懂 深意 特别 强调 品质 勇气 责任 国内 此类 书籍 少有 因此 决定 爸爸 哈哈 推荐,Book
0,黑屏过一次，但是不知道什么原因，找不到原因就解决不了啊，虽然现在没黑屏了，但是怕以后啊,黑屏 一次 但是 知道 什么 原因 不到 原因 解决不了 虽然 现在 黑屏 但是 以后,Others
1,一直认为健康的身体比什么都重要，可惜生活中有很多我们不知道的误区，所谓不知者不畏。一开始仔细阅读这本书，就发现很多平日我们忽略的细节其实正在影响着我们的健康，即使出生杏林世家，也会忽略很多细节，于是我决定要慢慢地改掉一些被忽略的不良生活习性。感谢本书的著者为我们的身体健康做出的贡献，也强烈推荐此书，实为不可多得。,一直 认为 健康 身体 什么 重要 可惜 生活 中有 很多 我们 知道 误区 所谓 不知者 不畏 开始 仔细阅读 发现 很多 平日 我们 忽略 细节 其实 正在 影响 我们 健康 即使 出生 杏林 世家 忽略 很多 细节 于是 决定 慢慢 改掉 一些 忽略 不良 生活 习性 感谢 著者 我们 身体健康 做出 贡献 强烈推荐 此书 实为 不可多得,Book
0,该酒店的价格和实际提供的服务相差比较大。 暖气不够热，在房间里需要穿着毛衣、毛裤，甚至有时候需要盖着被子。 客房偏小，而且设施陈旧。 优点：离火车站很近，步行过去只需要5分钟左右。,价格 实际 提供 服务 相差 比较 暖气 不够 需要 穿着 毛衣 毛裤 甚至 有时候 需要 被子 客房 偏小 而且 设施 陈旧 优点 火车站 很近 步行 过去 需要 分钟 左右,Hotel
1,帮朋友买的。他用了一天，感觉挺好。价格虽不像京东说的这么夸张，但确实不贵了。外观、配置都不错。硬盘是日立的，没听见有什么异响。至于风扇，他空调开到22度，本子外壳都是凉的，所以没听见笔记本有声音，也不知道转起来是啥样子……我也不怎么懂笔记本的东西，照理说风扇如果有问题电脑是不可能正常启动和运转好几个小时的吧？,朋友 一天 感觉 价格 虽不像 京东 这么 夸张 确实 不贵 外观 配置 不错 硬盘 日立 听见 什么 异响 至于 风扇 空调 开到度 本子 外壳 所以 听见 笔记本 声音 知道 起来 啥样子 不怎么 笔记本 东西 照理说 风扇 如果 问题 可能 正常 启动 运转 好几个 小时,PC
0,内容太简单了，重复太多儿子一岁五个月，明显对这个不敢兴趣。更喜欢汤姆系列。,内容 简单 重复 儿子 一岁 五个 明显 这个 不敢 兴趣 喜欢 汤姆 系列,Others
1,"日常办公和娱乐完全够用了,3个USB口,很方便.用外置光驱装系统和驱动,一个小时就搞定了。",日常 办公 娱乐 完全 够用 方便 外置 光驱 系统 驱动 一个 小时 搞定,Others
1,轻薄，散热好，做工还算不错。价格相对中关村实际要便宜，4888-300=4588元村里含税基本上也是这个价钱,轻薄 散热 做工 不错 价格 相对 中关村 实际 便宜 村里 含税 基本上 这个 价钱,PC
0,价格还是高了点，上网本的配置办公还可以，娱乐性能就差一些了，作为用了超低功耗的intel Menlow平台，电池持久力有待加强,价格 还是 上网 配置 办公 可以 娱乐 性能 一些 作为 低功耗 平台 电池 持久力 有待 加强,Others
0,看了怎么多好评才买，怎么女儿不喜欢，放在一边了，是不是大点喜欢？女儿2岁半~,怎么 好评 怎么 女儿 喜欢 放在 一边 是不是 喜欢 女儿,Others
1,华硕品牌大 送人体面 配置不错，性价比高！ 玩游戏不错 打完华硕的官方显卡驱动后 显存会变成1G显存 很牛X,华硕 品牌 大送 体面 配置 不错 性价比 玩游戏 不错 华硕 官方 显卡 驱动 显存 变成 显存,Others
0,散热不足！！ 系统男装！不懂得建议买个装好了系统的！ 把ROOT HUB 卸载掉，再进BIOS，restore SET UP !就OK了，不然USB全部没用！,散热 不足 系统 男装 懂得 建议 买个 装好 系统 卸载掉 再进 不然 全部 没用,PC
0,"前天入住,感觉没有上次好,2年前住过同一个房间,现在的设施也旧了,早餐也很差,停车场的人员服务也很次,下次不会选择住这里了,我觉得都没有如家舒服!",前天 入住 感觉 上次 年前 同一个 现在 设施 早餐 停车场 人员 服务 很次 下次 不会 选择 这里 觉得 舒服,Hotel
0,总体感觉一般，结账的时候等候时间太长，很慢。。,总体 感觉 一般 结账 时候 等候 时间 太长 很慢,Others
0,整本书都是关于穴位的，至少对我而言没太大实用性，对喜欢穴位的朋友或许有用吧。,整本书 关于 穴位 至少 而言 没太大 实用性 喜欢 穴位 朋友 或许 有用,Book
0,没有想象中好。只是把问题都提出来了，却没有过多的对问题进行详解，有些虎头蛇尾。,想象 中好 只是 问题 提出 过多 问题 进行 详解 有些 虎头蛇尾,Others
1,好东西大家分享呀！儿子很少把自己的爱书拿出来让他的小朋友一起分享的，但是这次他会把神奇贴纸放在床上，和几个好朋友一起做贴纸游戏。海边呀、精灵王国呀，都是孩子梦幻的地方，和小朋友玩的不亦乐乎，孩子自己都觉得这样玩贴纸比自己玩的更开心啦！,东西 大家 分享 儿子 很少 自己 爱书 出来 小朋友 一起 分享 但是 这次 他会 神奇 贴纸 放在 床上 几个 朋友 一起 贴纸 游戏 海边 精灵 王国 孩子 梦幻 地方 小朋友 不亦乐乎 孩子 自己 觉得 这样 贴纸 自己 开心,Book
0,"青岛现在正在招募一批志愿者,找公共场所和商品中的错误用语.我看这些志愿者大概也可以出书了!这样的书对学习英语的人有什么帮助!别叫<笑死我的英文书>,直接叫<笑死人的书>好了!",青岛 现在 正在 招募 一批 志愿者 公共场所 商品 错误 用语 这些 志愿者 大概 可以 出书 这样 学习 英语 什么 帮助 英文书 直接 笑死人,Book
1,念晚，对他的哥哥，是真的情到深处！从头到尾，我就听到一次他叫他“哥”，却是死前最后的话。我对他真是惋惜到底，作者也真是够狠心！心肠再硬，就冲他那声唤，也得给他个好归宿啊！一篇好笑的文，就在最后演了段悲伤话剧，却是真真实实的发生了。痛，是我看到念晚死去，唯一的感觉了。,念晚 哥哥 真的 情到 深处 从头到尾 听到 一次 却是 死前 最后 的话 真是 惋惜 到底 作者 真是 狠心 心肠 那声 归宿 一篇 好笑 最后 悲伤 话剧 却是 真真实实 发生 看到 念晚 死去 唯一 感觉,Book
1,"发货很速度,上一天买单,第二天早上货就到家门口了.产品来讲性价比还是不错.若是平常只是为了上网聊天,看看电影,办公的话,肯定是够用了.",发货 速度 一天 买单 第二天 早上 家门口 产品 来讲 性价比 还是 不错 平常 只是 为了 上网 聊天 看看 电影 办公 的话 肯定 够用,Others
0,"基本上没啥用,书看完了单词没记住几个,背单词还是得靠每天的死记.也可能是不会使用此书或者是我太笨了?",基本上 用书 单词 记住 几个 背单词 还是 每天 死记 可能 不会 使用 此书 或者 太笨,Book
1,逝去亲人的痛也许只有当事人才能真切地感受，这本书讲述的是梅姨逝去后，她的亲人对她的思念，梅姨生前和她的老伴收养了一个孤苦伶仃的小女孩，两个老人自己并不富裕，甚至可说是生活拮据，但他们以自己全部的爱给了这个女孩家的温暖，竭尽所能，毫无保留地给她关心和照顾，人生还有什么比这样无私的大爱更珍贵的呢？不是亲生，胜似亲生，这样的人虽已逝去，却永远活在别人的心里！让人很感动的一本小书。,逝去 亲人 也许 只有 当事人 才能 真切 感受 讲述 梅姨 逝去 亲人 思念 梅姨 生前 老伴 收养 一个 孤苦伶仃 小女孩 两个 老人 自己 富裕 甚至 可说是 生活 拮据 他们 自己 全部 这个 女孩 温暖 竭尽所能 毫无保留 关心 照顾 人生 还有 什么 这样 无私 大爱 珍贵 不是 亲生 胜似 亲生 这样 逝去 永远 活在 别人 心里 感动 一本,Book
0,看到那么多热评才买的，同时一起买了《不生病的智慧》，后看的这个，觉得二本比起来，这本实在是不推荐。说的话都模棱两可、拐弯抹角的，一会感慨中医与西医，一会批判现在中医，一会说自己怎么怎么样，很不喜欢这种作者，没有大爱精神，只在乎展示自己，只想丢掉这本书！,看到 那么 多热评 同时 一起 生病 智慧 这个 觉得 二本 起来 这本 实在 推荐 的话 模棱两可 拐弯抹角 一会 感慨 中医 西医 一会 批判 现在 中医 一会 自己 怎么 怎么样 喜欢 这种 作者 大爱 精神 只在乎 展示 自己 只想 丢掉,Book
0,"我和同事都定了一晚""雾都宾馆"",8月1日下午6点入主,8月2日外出11点回房已不能用房卡开门,要服务员开门就先要查看我们的身份证件,我表示我入主时已提交证件,现在我有房卡不能进门,是宾馆服务有问题,凭什么查我的身份再开门.大堂经理先狡辩说是没有电池了,我是我们两个房间房卡同时没电的可能性不大,进而又说是奥运期间的保卫需要,我说我们合法入主,按时结帐没有任何违法行为,再讲违法有国家公安部门,那么凭什么限制我在有效入住时间内自由出入.希望携程给我满意的答复,该宾馆态度,服务很成问题!",同事 一晚 雾都 宾馆 下午 入主 外出 回房 不能 房卡 开门 服务员 开门 先要 查看 我们 身份证件 表示 入主 提交 证件 现在 房卡 不能 进门 宾馆 服务 问题 什么 身份 开门 大堂 经理 狡辩 电池 我们 两个 房卡 同时 没电 可能性 进而 奥运 期间 保卫 需要 我们 合法 入主 按时 结帐 任何 违法行为 违法 国家 公安部门 那么 什么 限制 有效 入住 时间 自由 出入 希望 携程 满意 答复 宾馆 态度 服务 成问题,Hotel
1,地理位置不错，在市中心繁华地段，去天津街、清泥洼都很方便，楼下不远就有有轨电车；我住的是个mini标间，但比想像中的要大，有17、8平吧；服务什么的也都挺好，觉得不好的一点，上网居然要收费，20元/天，不过我也时间上，希望以后可以免费；电视可以收到韩、日、美、港等台，但有些台不清晰,地理位置 不错 市中心 繁华 地段 天津 街清 泥洼 方便 楼下 不远 有轨电车 标间 想像中 大有平 服务 什么 觉得 不好 一点 上网 居然 收费 元天 不过 时间 希望 以后 可以 免费 电视 可以 收到 韩日 美港 有些 清晰,Others
1,性价比。。。非常的高，这个价位，的确可以说是美国的神舟。。 系统的确难装，相对于不太懂的人，不过基本上最近出的系统碟都可以直接装。,性价比 非常 这个 价位 的确 可以 美国 神舟 系统 的确 难装 相对 不过 基本上 最近 系统 可以 直接,Others
1,对于写评论，说实在比较懒，但对于这本书真的是值得我细细品味，从买这本书到现在已经一年多了，这本书被我孩子已经看了无数次，他要我一遍遍的讲给他听，一次次的问这是什么，是我给他买的所以书中他最感兴趣的。从这本书中他知道了许多日常生活中的事情，增强了观察力，书中的很小的细节都能看见，e而作为家长其实其中的许多细节原本也不是很了解，也学到了不少，真是物超所值。,对于 评论 实在 比较 对于 真的 值得 细细品味 现在 已经 一年 孩子 已经 无数次 一遍 一次次 什么 所以 书中 感兴趣 知道 许多 日常生活 事情 增强 观察力 书中 很小 细节 看见 作为 家长 其实 其中 许多 细节 原本 不是 了解 学到 不少 真是 物超所值,Book
0,大家这段时间不要去住，他们施工吵死人了！并且，房间里的提示上说是8：30才开始施工，结构7：40就开始，找他们解决了一早上，到8：30一直没有停止过！到了8：30他们就更有理了，继续开始施工！,大家 段时间 不要 他们 施工 吵死 并且 提示 开始 施工 结构 开始 他们 解决 早上 一直 停止 过到 他们 有理 继续 开始 施工,Hotel
0,"兰州...一个我来了就不想再来的城市,第一天入住金轮宾馆,一肚子不满意,再一次要求携程整一个好点的,一样是四星级宾馆,西兰国际大酒店堪称兰州以及中国之最,最差的四星级非他莫属...晚上10点入住,手续办完上楼...天啊...没灯...摸了半天开了灯,由于太晚了,有些疲倦,想到进屋休息,没想到的是居然门卡打不开门,前前后后折腾了很久,终于用服务员的门卡开了门,停车场露天,还收费,还是那句话,请携程老总亲自入住一下你们推荐的宾馆,还是两个字:丢人",兰州 一个 我来 不想 再来 城市 第一天 入住 金轮 宾馆 一肚子 满意 一次 要求 携程 整一个 好点 一样 星级宾馆 西兰 国际 大酒店 堪称 兰州 以及 中国之最 最差 四星级 非他莫属 晚上 入住 手续 办完 上楼 没灯 半天 由于 太晚 有些 疲倦 想到 进屋 休息 没想到 居然 门卡 开门 前前后后 折腾 终于 服务员 开了门 停车场 露天 收费 还是 那句话 携程 老总 亲自 入住 一下 你们 推荐 宾馆 还是 两个 丢人,Hotel
1,杭州西溪，国家级的湿地公园，2008贺岁的的一部《非诚勿扰》把它带给了全国人民。作为杭州人，它的出现实在没有引起很大的注意，因为它的前身是满是鱼塘、火柿的水网地带，开发成湿地公园，原来它的历史是这么久远的，五千年的历史真的是什么地方都可以挖掘出大量人文的东西。,杭州 西溪 国家级 湿地 公园 贺岁 一部 非诚 勿扰 带给 全国 人民 作为 杭州人 出现 实在 引起 很大 注意 因为 前身 鱼塘 火柿 水网 地带 开发 湿地 公园 原来 历史 这么 久远 五千年 历史 真的 什么 地方 可以 挖掘出 大量 人文 东西,Others
0,看到网上对这本书的评价很高，才买的。可是看了几页以后就后悔买这本书。实在看不下去了。简直就是在浪费时间。看作者的简历好像是个挺牛的人，可是书中写的都是车轱辘话，同样的内容用不同的语言一遍又一遍的复述，好像是为了骗取稿费的感觉。垃圾。现在放在书架上，根本不想看。,看到 网上 评价 可是 几页 以后 后悔 实在 看不下去 简直 就是 浪费时间 作者 简历 好像 可是 书中 车轱辘话 同样 内容 不同 语言 一遍 一遍 复述 好像 为了 骗取 稿费 感觉 垃圾 现在 放在 书架上 根本 不想,Book
